GCMS	1,3-Dihydroxyacetone	1,6-Diaminohexane	2-Aminoadipic_acid	2-Hydroxy-3-methylbutyric_acid	2-hydroxybutyric_acid	2-hydroxyglutaric_acid	2-Hydroxyisocaproic_acid	2-hydroxypyridine	2-ketoisocaproic_acid	3-(3-hydroxyphenyl)propionic_acid	3,4-Dihydroxyhydrocinnamic_acid	3,4-Dihydroxyphenylacetic_Acid	3-Hydroxybutyric_acid	3-indoleacetic_acid	4-Aminobutanoic_acid	4-hydroxyphenylacetic_acid	5-aminovaleric_acid	5-Hydroxyhexanoic_acid_	5-hydroxyindole-3-acetic_acid	6-hydroxynicotinic_acid	adenine	adenosine	Aminomalonic_acid	Azelaic_acid	Benzoic_Acid	Beta-_alanine	Cadaverine	Caffeic_acid	caprylic_acid	Cyclohexanecarboxylic_acid	D-(+)_trehalose	Deoxycholic_Acid	D-Glucose	D-Malic_acid	D-mannitol	D-Ribose	Ethanolamine	fumaric_acid	galacturonic_acid	gentisic_acid	Glutaric_acid	glyceric_acid	glycerol	glycerol_1-phosphate	Glycine	glycolic_acid	Guanine	Heptanoic_acid	hydrocinnamic_acid	Hypoxanthine	inosine	Inositol,_myo	L-(-)-fucose	L-alanine	L-Aspartic_acid	L-Cysteine	L-Glutamic_acid	L-glutamine	L-homoserine	L-isoleucine	L-lactic_acid	L-Leucine	L-Lysine	L-methionine	L-Ornithine	L-Phenylalanine	l-Proline	L-serine	L-threonine	L-tryptophan	L-tyrosine	L-valine	maleic_acid	methyl-beta-D-galactopyranoside	Methylphosphoric_acid	Methylsuccinic_acid	N-acetyl-D-glucosamine	N-acetyl-L-glutamic_acid	Nicotinic_acid	palmitic_acid	pantothenic_acid	p-cresol	Pentanoic_acid	phenyl-beta-glucopyranoside	phosphate	pipecolic_acid	putrescine	Pyruvic_acid	quinic_acid	Rhamnose	spermidine	stearic_acid	Succinic_acid	thymine	trans-4-Hydroxycyclohexanecarboxylic_acid	Tricarballylic_acid	uracil	uric_acid	Xanthine
sample-098	2.335571734	0.0	1.027592546	0.0	0.0	0.820679027	0.0	0.832910519	0.341950928	0.007847285	0.142609634	0.0	0.581577373	2.727924383	0.269345073	5.015430503	0.313715115	1.852592366	0.136697335	0.0	2.157650932	0.858502946	1.730437422	0.742010522	0.195191936	1.036349044	0.0	0.963858019	0.801382384	0.037167367	0.0	0.344681278	0.245473257	1.598003802	0.357990788	1.581087649	1.043465979	1.339815799	0.604073965	2.065887355	0.311195873	1.029894923	2.00582866	0.884313619	0.560279234	1.592911093	0.599811456	2.02575026	2.141025698	1.255580338	0.878682527	1.021109184	0.825030691	0.736827041	0.754263991	2.412447689	0.754896257	0.0	0.461124151	0.529675839	1.179565839	0.465673074	0.697205852	0.462239197	0.023280841	0.626915108	1.141158259	0.784482425	0.582717409	0.198434392	0.620395658	0.547619302	1.297146262	0.208798731	3.172091333	0.169422224	0.813118739	1.017806814	0.991243369	2.264408398	1.516931354	5.398316198	1.313826975	0.906881987	2.996651857	4.500429167	0.419400921	0.788768944	0.22688367	0.195459445	0.456488424	2.512260885	0.011816436	0.45836019	0.0	2.084336813	0.990122945	0.314964671	0.97056703
sample-099	4.425160263	1.119125347	1.354812583	0.324152661	0.985560645	1.090566681	0.0	0.959489398	0.252157978	0.0	0.242896064	0.0	1.622545774	1.383707325	0.352939723	5.162792452	0.582804687	0.975250131	0.979486928	0.0	1.053331493	0.580502121	3.761356391	1.054609273	1.255043594	1.792598093	0.128126547	0.454440403	0.659122619	0.335254312	0.45284382	0.152597168	0.544756456	2.478037662	0.191224266	2.186075922	0.950953844	0.947502532	0.388612988	1.081368297	0.673619615	0.822267955	5.535324562	0.56365282	1.513098979	1.319504134	0.92749852	2.003424131	2.227210353	0.944477453	0.646017077	1.278950216	1.030600022	1.663336418	2.140401285	2.439449064	0.840504694	1.076944868	1.438272577	1.932259275	0.947731801	0.737110903	1.835349074	1.158087636	2.398496604	1.331193912	1.424714697	1.618800574	1.520254508	1.405288546	1.54667646	1.417055129	1.438512327	0.642738718	1.180932324	0.627945776	0.557041672	1.10396585	1.600375012	1.715002382	1.224420673	0.540773086	1.429667488	0.921715388	0.707835478	0.536028537	0.724850064	1.067623211	0.195828958	1.10709091	1.424429224	1.574227847	0.024917345	0.792709841	0.0	0.0	1.650183012	3.407477985	2.275312024
sample-100	2.225751473	1.484799213	1.12835869	0.0	0.573843358	0.314429587	0.591105383	0.627384903	1.07103485	0.010388001	0.278402382	0.0	0.745009596	2.055300166	0.0	0.814625294	0.435983994	0.0	0.02398788	0.0	0.0	0.0	2.328743608	0.334665621	0.75603216	1.286380532	0.040334613	0.474002056	0.0	0.0	0.0	0.832955524	0.359929222	0.643657977	0.0	1.328864503	2.156966373	0.619368907	0.853476129	0.496760933	1.263244106	0.389593935	0.845895687	1.111442209	1.18979886	0.712777645	2.693903576	0.019510246	0.767328385	1.204108201	2.296929085	0.41673492	0.50537908	0.791557174	0.956944459	1.395722812	0.532690672	1.282242616	0.643036565	0.866621004	0.523602797	1.019701504	0.896776599	1.190850404	0.283273873	1.243340194	0.953908649	1.175288963	0.819448276	0.376646866	1.273183781	0.882508984	0.666019485	0.190539592	1.559944487	0.22737686	1.108465224	0.492104025	0.643198233	2.127278351	1.06575396	4.439601068	0.729701714	0.971285242	1.478344958	2.209905928	0.0	0.483218853	0.0	0.216368262	0.425755834	3.136338599	0.033591755	1.48279413	0.0	0.162160909	2.017943907	3.442444733	3.106135602
sample-101	1.82210313	0.0	1.019978449	0.574429081	2.796942243	1.890751618	2.645032972	2.466653843	1.391477221	0.057695039	0.239250753	0.0	1.525465568	0.0	0.0	0.0	0.749529414	3.156206627	0.0	1.855246308	0.783996511	0.403890226	4.963710106	2.389011013	2.137157426	1.464205221	0.0	2.631648674	2.57460064	0.235162549	0.0	1.411087255	0.131640204	0.0	0.0	3.123067256	0.905421218	1.998653694	0.0	1.45182916	0.214762587	0.29428742	0.55738377	1.748780521	1.547416092	1.358777263	0.0	2.514977936	3.303815539	1.155046456	0.38274419	1.136750135	0.0	1.757524823	1.095630916	1.954857405	1.305361777	0.0	0.0	1.683370131	2.304980205	1.020175097	1.256714625	1.460590728	1.831973632	1.557744497	0.61720578	1.385301032	2.195461263	0.370854272	1.541966087	1.948893766	3.583826166	0.172220073	1.196551507	1.089703661	0.471397923	2.945425021	1.339359352	1.93363033	2.941414465	13.34219895	1.742750134	0.304909353	3.404447418	0.0	0.0	1.636986805	0.3333565	0.237808901	0.0	2.696252934	0.013562134	3.582154294	0.192142834	3.244279582	4.219807934	1.630881595	5.422700087
sample-102	5.155522366	0.938296473	0.81500931	1.772700255	1.399372734	2.076711891	0.0	1.088232183	0.0	0.063245418	0.222198801	0.0	0.263811774	0.0	0.798066533	1.111031252	0.469764184	0.682434329	0.68493495	0.0	1.881412503	0.969660469	3.289430857	0.731259432	0.942885831	1.746575935	0.0	1.065743101	0.0	1.232203565	0.0	1.070437038	1.413844158	1.453041127	0.286733237	2.743836272	0.779744741	0.956841156	4.888594968	1.676546203	0.917205012	0.739209719	0.603061423	2.891548462	0.80430437	1.4047841	1.730139559	0.102983303	1.334568524	3.188136394	0.966616724	1.162094321	2.027302448	1.838694719	1.524180787	2.664088763	0.763277238	1.23310489	3.139923048	2.543706026	6.37538273	1.552785618	1.58458366	1.230959364	3.210246866	1.698850163	3.095317079	1.201663538	2.173906738	2.207020945	1.277382931	1.849332113	1.027911909	2.065987617	8.212061036	0.184185345	0.0	0.676640519	1.768764423	2.499583531	2.774005073	0.40660919	1.13322819	1.328413784	4.855986153	1.573785334	1.082998892	0.809366617	0.238489881	1.492389604	1.767289353	2.687929694	0.069497456	1.544396552	0.173353604	0.955098888	4.032844938	0.207303287	5.351400911
sample-103	2.886396992	0.996533337	2.211869325	0.278215085	0.331977151	0.792218934	0.0	0.970655713	0.0	0.0	0.147215332	0.0	0.25626384	0.49884058	0.136981617	0.773972153	0.140227441	0.0	3.040497167	0.0	0.888258451	0.0	1.171942822	0.400394657	0.823765855	0.674677848	0.0	0.627753672	0.0	0.647731242	0.0	1.826973136	0.137266522	0.508739828	0.0	1.413200323	0.880948219	1.113663505	1.131505123	2.259491621	0.707373877	0.564343181	0.949227998	0.909900436	0.53161959	1.029469258	2.40875853	0.0	0.903411327	1.456286326	0.705899793	0.353917665	1.545519395	0.471914013	0.837523547	1.307764261	0.558918622	0.62691435	0.790650854	0.324981831	0.607588983	0.4803581	1.193920346	0.837305047	1.993688066	1.167928719	0.590289647	0.713278234	0.643080545	0.79764447	1.155060317	0.522095122	0.893793055	0.363142216	0.0	0.850817745	0.0	0.293645227	0.893723221	1.316936147	1.443456306	0.945077443	0.600502298	0.0	3.581832303	0.330623995	0.0	0.871831447	0.192636221	0.261820798	0.0	1.290553554	0.0	1.265660405	0.151741795	0.0	1.123464395	0.13961543	1.539176065
sample-104	2.77071739	4.323180126	2.957624074	6.712365392	15.28669583	3.122964449	11.64976426	1.091733865	3.522094086	0.061620935	0.0	0.0	0.178347475	2.993145719	0.410874048	0.256963602	0.360573733	3.069672461	1.191691462	1.801404123	0.653286249	0.0	9.253764432	0.0	0.309778129	4.322232404	0.477238863	0.914536884	0.884517658	0.30382668	0.0	4.063199059	0.165263087	0.644883537	0.0	2.32426042	3.186037897	0.59467795	0.607338542	1.551486956	2.545291864	0.205730306	1.013837573	0.781469411	0.239209797	1.122352909	1.96143636	3.522109578	0.688287735	2.150457225	0.48546952	1.86984735	1.830454954	0.110670566	1.518989376	2.837470069	1.249011806	1.168984804	1.660623837	3.67075553	19.01332816	2.952375499	3.195780312	2.50063352	6.143218473	3.367253897	2.039428066	1.5479242	2.721374629	1.331752239	2.828842188	2.925288629	0.907288594	0.60017135	2.970910068	2.865009242	1.086980406	1.911236198	1.572547806	1.310647024	3.021341701	11.46321695	1.38090013	0.0	2.315900848	2.696792553	0.0	1.342012139	0.075720217	0.204283193	1.571607616	1.290392788	0.027227718	8.135289283	0.0	2.336633237	4.900226691	0.468834321	5.845589032
sample-105	0.0	2.356648695	0.0	0.0	0.0	2.237711989	0.0	0.0	0.0	0.977679591	0.139690792	0.608485573	0.101018013	0.0	0.251112476	1.303027888	0.270630267	0.0	0.198128185	0.0	0.933183051	0.210436348	0.0	0.0	0.0	0.110381288	0.0	0.439433718	0.0	0.072123533	0.0	1.107818773	0.943298717	0.411969127	0.0	0.554101572	0.0	0.404634241	0.485568607	0.469912745	0.731744772	0.349384957	0.080824683	1.04890172	0.386694996	0.201043101	1.358426099	0.0	0.0	0.632574282	0.349219215	0.372682908	0.168662483	0.332413304	0.364056758	0.958112052	0.059661847	0.0	0.0	0.805862031	0.503093956	0.16403561	0.764182607	0.337454021	0.646974495	0.695619024	0.749461149	0.27961444	0.270184352	0.0	0.957660423	0.428809079	0.592500858	1.168741273	0.054368076	0.177823634	0.0	0.0	0.35979548	1.118714103	0.735541899	0.0	0.0	0.450087922	0.032373024	0.0	0.600149391	0.338575502	2.678724977	0.0	0.0	1.399699791	2.73567006	0.375179819	0.0	0.0	0.182478127	0.535804535	1.037586637
sample-106	0.0	0.0	0.0	0.0	0.359494165	0.313872002	0.0	0.700047683	0.0	0.042139837	0.120898587	0.0	0.138910928	1.276330195	0.220104955	1.220746848	0.186835321	0.728418123	4.439430714	0.0	0.953242237	0.0	0.845672131	1.492508363	0.312895766	0.485274836	0.0	0.53436213	0.2133966	0.097668155	0.0	0.213762795	0.073292395	0.170797497	0.0	0.572887181	0.236324045	0.672060161	0.0	0.723045171	1.592471389	0.154582694	1.634104005	1.257148186	0.443757305	0.593359303	0.979772379	0.224551749	0.790525627	0.781181501	0.11253912	0.242497845	0.0	0.309392352	0.668991162	0.947749501	0.334163904	0.0	0.0	0.320327797	0.406761627	0.232155602	0.278844103	0.350141002	0.662519326	0.523587204	0.773291084	0.502185719	0.447641776	0.0	0.617567241	0.378803246	0.769867424	0.16239357	3.765132158	0.108666809	0.220086312	0.538377478	0.397913432	1.448680257	0.794206629	1.966727254	0.613831624	0.0	17.95497595	0.808513492	0.0	0.646620288	0.095121009	0.102230371	0.0	1.837517282	0.034091722	0.581938131	0.0	1.305067774	0.630186227	0.069735339	0.68325632
sample-107	3.954031653	0.0	1.887476012	3.491444109	3.959872083	1.195527505	3.245670888	1.150298629	0.0	9.404693401	0.229321362	0.42055986	0.595781995	3.65751105	0.58972481	4.3252663	1.327525126	2.022861989	2.013724922	2.934044998	3.271759668	3.144777668	2.404287401	0.0	0.821103607	1.598742502	0.120493805	2.001761639	1.396089139	0.775576163	0.0	0.047411119	0.567002671	0.557949816	0.458185749	0.69990857	0.240285244	0.678695249	0.252758549	1.337069537	1.372531592	1.138521265	1.21099356	0.898105343	1.408103055	1.027504232	0.0	2.392336437	0.827357519	0.317865086	0.0	0.966938842	0.962265448	2.041730815	1.417145012	1.443580012	0.663231709	1.188383545	3.9288957	1.071703852	11.55674684	0.691009003	1.172545397	0.692440734	1.988646388	1.589386638	0.218179031	0.377465894	1.560808919	0.883313635	2.350309408	1.909738827	1.033808012	0.734737287	2.341294468	1.253448675	0.215793151	0.868268067	1.290199531	2.736084433	0.671169971	1.485562679	1.929780992	0.903680686	2.595280755	0.514207935	1.406454354	2.021223702	0.246778699	0.843308343	1.463237011	2.283261916	1.282413703	1.60883329	0.243105225	0.232031255	1.790515584	0.0	0.47537915
sample-108	0.0	0.0	0.0	0.0	1.922920795	2.256822839	0.0	0.806255001	0.0	0.090182433	0.0	0.0	1.653575558	1.69003115	0.0	1.518417259	0.685338683	3.863548748	3.374413652	0.0	1.98372578	0.627092791	1.69441293	2.060183248	1.336148246	1.275614723	1.115041947	0.429976882	2.025946233	0.473865912	0.0	0.0	0.392149938	5.376395653	0.671327675	2.037798154	1.130665776	2.996507668	1.314996821	0.572790997	1.531895975	1.440226986	2.634416104	6.25413948	1.152247426	1.251757323	4.294180924	3.449739326	0.921054594	4.615181252	1.832889346	1.787647599	2.338389849	1.192233158	1.225104652	1.470686641	2.929036833	0.0	1.654172176	1.383557707	1.28534575	1.039388402	0.893238511	1.188733444	0.0	1.073695574	2.440408482	0.973881379	0.703070735	0.0	1.385397661	0.966469949	1.841851591	0.789595587	11.59014422	0.500629542	1.732350526	0.930527391	2.181877186	2.953057635	2.904271596	1.142217115	2.245809088	2.117132222	9.811861541	3.841067055	0.106699526	0.507448935	0.0	2.023833434	0.0	4.665926708	1.342776796	2.598342679	0.0	0.767319068	3.604957156	0.0	5.898362762
sample-109	1.833111663	1.240695668	1.548312799	7.275073792	2.383078022	1.243253841	6.756013303	0.831830002	5.634654482	0.507702192	0.0	0.0	1.08489037	0.0	0.171686542	0.385876179	0.522967857	0.381513334	0.361155845	6.941520294	0.329430255	0.0	13.5111097	0.208361459	0.356837361	1.276622885	0.22608336	0.875325911	0.0	0.0	0.073958394	1.884781438	1.13653183	1.089441422	0.153807694	1.376654953	0.761371204	1.035472846	0.101003397	0.047608802	0.628040772	0.647750862	0.422603615	0.626542699	1.746503515	0.868134764	0.0	0.0	0.0	1.038362575	0.290586317	0.729961522	0.0	1.799030797	0.807944092	3.054160446	0.56708994	0.787222491	1.486557897	3.938097221	4.362029308	0.70479627	1.207479769	1.756053808	3.243182924	2.332730032	1.24918055	1.234936884	2.818116876	1.740952407	1.919143661	2.983665123	0.993127389	0.385579901	1.46192627	0.085846559	0.267388937	0.0	0.347168581	1.215548655	0.462291412	1.246373256	0.440068614	0.657824484	2.729710787	1.29424343	0.0	1.170905024	6.734764323	0.0	0.0	1.282783668	0.01621602	7.187110371	0.0	0.258867889	3.749788941	0.908492644	4.26825369
sample-110	1.835975137	0.0	0.427605543	0.0	0.588036447	0.715152833	0.0	0.961066967	1.012514105	0.0	0.0	0.0	0.193800376	1.252683225	0.151336157	0.871162877	0.145603152	0.590234048	0.168688644	0.0	0.210749858	0.176183977	1.883938726	0.0	0.182169578	0.47010167	0.055141876	1.669085418	0.0	0.232276577	0.0	2.976349207	0.180640059	0.0	0.0	1.075808799	0.226989949	0.537824701	0.0	0.590201832	1.228369726	0.173051769	0.116192232	0.0	0.398782914	1.677279769	0.0	0.0	0.725157018	0.05833143	1.135527784	0.504357933	0.0	1.317440495	0.583350933	0.987763965	0.755489931	0.619546863	0.0	1.255321665	0.726732159	1.403995742	1.868598153	1.651815018	1.435595723	1.164834023	1.842394841	1.23356511	0.892363583	0.517176387	1.172371473	1.203399808	0.610087835	0.0	0.085596654	5.428539196	0.707529553	0.953974936	0.632525128	2.635643413	0.616494835	4.09599704	1.308567731	1.222833995	0.224384123	0.695431504	0.0	0.986902535	0.522835987	0.0	4.888100648	2.288749962	0.0	0.252915938	0.168114803	0.097439142	0.446089095	3.685595385	0.330087679
sample-111	2.6905992	1.549135934	1.976052144	0.288581766	0.934815176	2.568763925	1.073746067	1.395253142	1.105475143	1.501334444	0.39415886	0.0	0.610424016	2.185481237	0.867371984	2.379686248	0.776843652	0.619218718	0.32544346	0.0	0.98618597	0.557325553	2.623003205	1.255664927	0.584645436	1.084264962	0.0	1.364267151	0.0	0.377833906	0.0	3.972463157	1.707537384	4.422296774	0.0	2.778612112	0.787428377	2.290460468	2.173479819	0.797022902	1.002712146	0.934857164	2.265481635	1.634304193	1.057457301	1.108204598	1.603902409	0.271059085	3.84198414	1.46950318	1.214838934	0.607966413	1.264035536	1.395873227	1.247527279	3.12407128	0.921979679	1.065170639	1.487742976	1.957345948	0.982936564	1.305543843	1.238910121	1.449145191	4.400480724	1.615162993	1.136608276	1.023330057	1.32687255	0.509411823	1.62464381	1.346462319	1.572655317	0.674818845	4.633091725	0.199884605	0.212002528	0.650645514	2.112384716	4.852312432	1.876619687	2.092953356	1.303379737	0.759980911	2.490751815	0.841088126	1.333414429	1.14593308	0.510316553	1.365477235	0.640054847	6.33628151	0.016385857	2.122119995	0.0	0.68030274	3.178113722	4.845633869	3.561682282
sample-112	4.934333943	0.787698529	1.203530474	1.177665539	0.820663414	0.866889491	0.0	0.859607098	0.628786749	0.577284058	0.366811789	1.903784287	1.766119526	3.283854535	2.198064191	7.854250041	0.570731785	0.575924691	0.0	0.0	0.981958353	0.629930593	5.027637653	0.0	0.745960961	0.986238124	0.0	1.008421126	0.0	9.658453717	0.0	0.0	1.867595367	1.749464041	0.307807708	1.860341653	0.761846437	0.77818064	1.373553885	1.379612976	1.401974493	3.287041129	0.75935643	0.648786854	1.175356902	1.955293022	0.795027222	0.733172447	3.276156514	1.013680214	1.595079535	1.683745647	0.0	1.230784257	1.581632114	2.835201981	0.743031121	0.428362879	0.929480384	0.972894305	1.080801204	0.932921087	0.857510219	0.863691745	0.851976944	1.028998768	1.201569374	1.2577045	1.071104848	1.404000771	1.190786013	0.898569261	1.633225193	0.847731182	0.2002989	0.623916213	1.750926611	0.825043636	1.343797069	2.645816428	1.070562487	0.410654981	1.791497605	1.787689974	0.794499748	1.196814874	0.0	1.171011542	2.281887135	0.561593643	1.119883407	2.152540522	0.127737612	0.431957055	0.840185033	0.189614206	0.820139006	0.320622085	0.0
sample-113	1.197323019	1.166747356	0.0	4.233180747	1.431783962	0.92073073	1.661844005	0.395394336	0.67368083	1.965876745	0.282795205	0.0	0.427020214	0.0	1.03832142	3.812198605	2.793776708	0.0	0.35219718	0.0	0.228962259	0.082448325	3.432113178	0.0	0.493169337	5.946675859	0.146880054	0.124517287	0.0	1.58511549	0.0	0.425543796	2.348149352	1.328883149	0.0	0.82761212	0.529471955	0.600532869	1.790041799	1.403689236	0.464722669	2.299842248	1.600375613	0.294990689	0.497965747	0.857138657	0.412737227	0.0	0.030151482	0.321674153	0.32980605	0.497336447	0.0	0.930400444	0.599539392	0.999733324	0.335816882	0.766280773	0.602317734	0.974883426	0.474078329	0.955419043	0.74224865	1.009565537	0.0	0.868612505	0.582395477	1.106269998	0.738014523	1.242258985	0.981026561	0.649719845	0.756174193	0.461999525	0.011175597	0.388473785	0.36752593	0.0	0.496648294	1.430846349	0.706190369	0.66483492	0.102067875	0.920552253	0.248944262	0.349776774	0.628613918	0.575691885	0.0	0.917481353	0.69253557	1.271873432	0.0	0.462432165	0.197058125	0.0	0.625035006	0.481084028	0.631321998
sample-114	1.487709348	0.753446159	0.739909167	0.0	0.0	0.0	0.0	1.324138469	5.983978288	0.023161507	0.0	0.0	0.675118289	1.428723184	0.342273692	1.428297695	0.362183318	0.0	0.0	0.0	0.657438446	0.0	1.515933196	5.730980478	0.080013606	0.087417232	0.0	2.05524364	0.10114238	0.0	0.0	1.556931306	0.024792642	0.400667597	0.0	0.54378955	0.240422569	1.2341742	0.0	0.0	0.226183798	0.211515274	0.392571636	0.837366943	0.668809697	0.751239284	0.0	0.045173552	0.353171808	0.0	0.0	0.0	0.0	0.736481594	0.484658354	1.061096708	0.28349893	0.757785927	0.194021279	0.499046011	0.584034496	0.685419427	0.29997649	0.893639828	0.0	0.797630155	0.317480361	0.98140629	1.14984405	0.110227119	0.809021975	0.687114303	1.851205648	0.0	1.585534505	4.374665808	0.0	0.848812773	0.182015883	1.516576058	0.0	2.127176264	0.332252111	0.582421323	0.0	0.0	0.0	1.464168868	0.0	0.0	0.0	1.73094394	2.243169704	0.420708146	0.0	2.044794444	0.629410548	0.575274387	0.421666984
sample-115	3.298921154	1.304883043	1.196594502	2.525800452	2.165315674	0.409874993	0.909210696	0.817074091	0.0	6.884486764	3.288577376	0.413910127	0.308964309	0.381749653	1.814102882	2.945120582	0.0	0.718291825	0.953540173	0.0	0.75742931	0.141641012	3.676162852	0.0	0.319947855	0.648976284	0.142304573	2.072875759	0.729452341	14.44958704	0.0	0.141813635	2.585195758	1.837339198	0.247439081	1.976666473	0.152608188	0.915601947	0.914196701	1.025433341	0.532381497	0.231830758	0.725944563	0.436142064	0.936073841	1.197010811	0.571001379	0.703929162	1.622099493	0.915640431	1.23435386	0.0	6.669893282	1.088192233	1.031402626	2.494872785	0.489809524	1.719803624	1.515539505	0.789586386	0.985323593	0.537679213	1.567364359	0.767137923	1.265084544	0.343597142	0.96168537	0.693614601	1.484007742	0.27081121	0.663635059	0.61989748	1.185876795	1.038836367	1.12655114	1.170111557	8.09941613	0.0	1.202982648	2.665615502	1.117583408	0.345943647	1.35070179	1.202414738	0.57952593	0.463715491	0.261296108	0.692301031	3.214658753	0.91858001	1.269990261	2.437815909	12.6428153	0.401647892	10.89692729	0.401516788	1.191647204	0.236636312	1.481511698
sample-116	0.343914301	0.954249635	1.775818153	0.0	0.284666899	0.572609555	0.406749688	0.754947419	0.860982694	0.105453054	0.0	0.0	0.0	0.369753989	0.284849572	0.325976095	0.075864415	0.371016017	0.589964306	0.49368652	0.726040515	0.0	2.288709813	0.232821377	0.039030343	0.569042746	0.0	0.0	0.0	0.198931406	0.949838195	3.372074082	0.105437138	0.966677177	1.486691203	0.619011263	0.24249881	0.758808365	0.0	0.03847449	0.947845567	0.207502574	0.946694441	1.355057717	0.735341992	0.379614784	1.728007494	0.0	0.002752019	0.811102689	0.176171164	0.0	0.0	0.735399523	0.754974451	0.96430274	0.703497875	0.811022105	0.576498614	0.901522641	0.332123065	0.660612126	0.74145116	1.354652431	0.732975566	1.128690861	1.018754333	1.325129881	1.160954624	0.630522317	0.885219675	0.976059514	0.878648687	0.218379236	0.600574973	0.045522744	0.654550359	0.0	0.360277908	0.817482238	0.86142762	4.155785639	0.604939021	0.0	1.550645666	1.978922411	0.0	0.387264485	0.0	0.093378864	0.0	1.311931567	0.006510123	1.345850234	0.190226328	1.052473715	1.024412848	0.404311434	1.610618925
sample-117	0.806859118	0.634130739	0.0	0.0	0.0	0.871744642	0.0	0.440726423	0.0	0.036683443	0.137663974	0.0	0.0	0.0	0.0	2.54917206	0.147186094	0.800180211	0.0	1.619057522	0.455189303	5.04097141	0.0	0.0	0.152784804	0.385466221	0.138568625	0.507767603	0.0	1.522765566	0.0	0.0	0.753597633	0.683792489	0.0	0.861400852	4.618738292	0.081487101	0.09889743	0.979945905	0.136311987	0.088552333	0.875469958	0.499769749	0.65117838	0.401377787	0.0	2.925627286	1.216926054	0.0	0.389162761	1.032504971	0.0	0.156717572	0.08898146	0.0	0.23847478	0.0	0.0	0.0742751	2.163321608	0.182081833	0.0	0.083763817	0.0	0.0	0.0	0.0	0.212394468	0.0	0.0	0.160130436	0.0	0.63456122	0.009957755	0.102433149	0.0	0.0	0.365186434	1.381019944	1.386197921	0.76411661	1.058149319	0.826015363	0.033066324	0.0	0.714011592	0.253805133	0.512030619	0.0	0.0	1.36651038	0.682197389	0.0	0.0	0.0	0.060180181	0.0	0.0
sample-118	0.0	1.394804202	1.50419256	6.721547406	1.270331206	0.853636569	0.0	1.19108135	0.0	0.011534776	0.0	0.0	0.0	0.0	1.216304226	3.59000156	0.695183835	0.0	6.459059364	0.0	0.84046968	0.946519938	3.971025487	0.0	0.618686016	3.212382461	0.130656481	1.68848123	0.0	1.24246869	0.0	0.0	3.292956783	1.250277638	0.0	2.887893803	3.40644337	1.444923037	0.0	4.189878166	0.714533838	1.427136701	1.148084575	0.952092155	2.399699643	2.268185756	1.908025417	0.0	1.395259605	1.375705684	1.375151851	1.355656648	2.313632787	3.953249901	1.941534015	0.0	1.726439186	2.550899476	3.752797941	0.0	1.370796662	3.579108367	2.85953392	2.933677865	3.919859823	1.980946762	4.269365979	2.912758538	3.746982607	5.004131518	3.685233477	3.285392787	1.519300028	6.940229952	0.51713494	0.145678467	2.877914018	0.405687001	2.642203466	2.421479856	2.46462379	3.243839908	2.059946981	1.320024523	0.454858949	1.593222723	0.09898992	1.012526295	0.66831515	2.34900444	6.255860529	1.62999859	0.392985744	2.710108695	0.0	0.208744423	2.004488758	10.02570924	4.177413483
sample-119	2.357921161	0.0	3.987392514	0.0	0.0	1.199309949	0.0	2.017388926	1.767213756	0.022845769	0.0	0.0	0.138314145	0.0	0.276542843	0.835213298	0.0	4.066226464	0.847900784	0.0	0.53149459	0.0	3.496830836	1.326318663	2.586741628	1.331279013	0.279497058	2.424479971	3.725627523	0.101711932	0.0	2.714634949	0.331257517	4.838416679	0.0	1.701236517	1.389661853	2.369496264	0.198969901	0.928446133	2.132510501	1.629751768	1.368595144	0.0	0.788554652	2.120002219	1.286354394	4.214492351	0.530929655	1.731207314	1.761612975	0.57062598	0.0	1.230230436	1.590719774	3.393099885	1.043236072	0.0	1.751028041	1.157337194	0.855374797	0.93248253	1.578584896	1.155860733	0.868563494	1.190165285	0.783583837	1.169825944	0.921156227	0.315662604	0.97795452	1.093242757	5.366147509	0.556893216	0.311419621	0.45901172	0.622594007	0.0	1.217846201	2.009613085	1.707409247	1.743207593	0.912202526	0.0	1.299349831	1.715607809	0.0	3.443943545	0.327002302	0.0	1.74934158	2.346897952	0.013194595	1.509122891	0.320084286	6.09162941	1.195460417	0.99452061	1.979050325
